"grupp" "langd"
"3305" "Gr2" 173
"3306" "Gr2" 180
"3307" "Gr2" 179
"3308" "Gr2" 187
"3309" "Gr2" 180
"3310" "Gr2" 178
"3311" "Gr2" 174
"3312" "Gr2" 179
"3313" "Gr2" 183
"3314" "Gr2" 176
"3315" "Gr2" 176
"3316" "Gr2" 176
"3317" "Gr2" 178
"3318" "Gr2" 181
"3319" "Gr2" 170
"3320" "Gr2" 179
"3321" "Gr2" 178
"3322" "Gr2" 185
"3323" "Gr2" 180
"3324" "Gr2" 180
"3325" "Gr2" 177
"3326" "Gr2" 179
"3327" "Gr2" 182
"3328" "Gr2" 177
"3329" "Gr2" 184
"3330" "Gr2" 182
"3331" "Gr2" 179
"3332" "Gr2" 176
"3333" "Gr2" 180
"3334" "Gr2" 171
"3335" "Gr2" 183
"3336" "Gr2" 171
"3337" "Gr2" 179
"3338" "Gr2" 178
"3339" "Gr2" 179
"3340" "Gr2" 182
"3341" "Gr2" 172
"3342" "Gr2" 173
"3343" "Gr2" 179
"3344" "Gr2" 182
"3345" "Gr2" 177
"3346" "Gr2" 184
"3347" "Gr2" 174
"3348" "Gr2" 181
"3349" "Gr2" 177
"3350" "Gr2" 181
"3351" "Gr2" 174
"3352" "Gr2" 178
"3353" "Gr2" 182
"3354" "Gr2" 172
"3355" "Gr2" 169
"3356" "Gr2" 182
"3357" "Gr2" 170
"3358" "Gr2" 176
"3359" "Gr2" 174
"3360" "Gr2" 181
"3361" "Gr2" 175
"3362" "Gr2" 183
"3363" "Gr2" 180
"3364" "Gr2" 184
"3365" "Gr2" 177
"3366" "Gr2" 182
"3367" "Gr2" 175
"3368" "Gr2" 179
"3369" "Gr2" 184
"3370" "Gr2" 178
"3371" "Gr2" 178
"3372" "Gr2" 175
"3373" "Gr2" 177
"3374" "Gr2" 179
"3375" "Gr2" 179
"3376" "Gr2" 180
"3377" "Gr2" 175
"3378" "Gr2" 177
"3379" "Gr2" 183
"3380" "Gr2" 176
"3381" "Gr2" 176
"3382" "Gr2" 176
"3383" "Gr2" 174
"3384" "Gr2" 174
"3385" "Gr2" 183
"3386" "Gr2" 177
"3387" "Gr2" 181
"3388" "Gr2" 184
"3389" "Gr2" 183
"3390" "Gr2" 175
"3391" "Gr2" 177
"3392" "Gr2" 171
"3393" "Gr2" 177
"3394" "Gr2" 185
"3395" "Gr2" 180
"3396" "Gr2" 175
"3397" "Gr2" 180
"3398" "Gr2" 176
"3399" "Gr2" 183
"3400" "Gr2" 177
"3401" "Gr2" 169
"3402" "Gr2" 176
"3403" "Gr2" 183
"3404" "Gr2" 177
"3405" "Gr2" 181
"3406" "Gr2" 175
"3407" "Gr2" 174
"3408" "Gr2" 173
"3409" "Gr2" 178
"3410" "Gr2" 175
"3411" "Gr2" 181
"3412" "Gr2" 173
"3413" "Gr2" 179
"3414" "Gr2" 183
"3415" "Gr2" 180
"3416" "Gr2" 173
"3417" "Gr2" 175
"3418" "Gr2" 177
"3419" "Gr2" 169
"3420" "Gr2" 175
"3421" "Gr2" 175
"3422" "Gr2" 174
"3423" "Gr2" 176
"3424" "Gr2" 176
"3425" "Gr2" 173
"3426" "Gr2" 181
"3427" "Gr2" 172
"3428" "Gr2" 176
"3429" "Gr2" 175
"3430" "Gr2" 171
"3431" "Gr2" 178
"3432" "Gr2" 177
"3433" "Gr2" 179
"3434" "Gr2" 181
"3435" "Gr2" 180
"3436" "Gr2" 175
"3437" "Gr2" 181
"3438" "Gr2" 175
"3439" "Gr2" 180
"3440" "Gr2" 175
"3441" "Gr2" 182
"3442" "Gr2" 180
"3443" "Gr2" 177
"3444" "Gr2" 177
"3445" "Gr2" 182
"3446" "Gr2" 181
"3447" "Gr2" 178
"3448" "Gr2" 183
"3449" "Gr2" 179
"3450" "Gr2" 181
"3451" "Gr2" 179
"3452" "Gr2" 171
"3453" "Gr2" 173
"3454" "Gr2" 176
"3455" "Gr2" 181
"3456" "Gr2" 177
"3457" "Gr2" 180
"3458" "Gr2" 171
"3459" "Gr2" 179
"3460" "Gr2" 178
"3461" "Gr2" 183
"3462" "Gr2" 179
"3463" "Gr2" 173
"3464" "Gr2" 177
"3465" "Gr2" 174
"3466" "Gr2" 173
"3467" "Gr2" 171
"3468" "Gr2" 182
"3469" "Gr2" 172
"3470" "Gr2" 176
"3471" "Gr2" 182
"3472" "Gr2" 183
"3473" "Gr2" 187
"3474" "Gr2" 181
"3475" "Gr2" 173
"3476" "Gr2" 181
"3477" "Gr2" 180
"3478" "Gr2" 176
"3479" "Gr2" 175
"3480" "Gr2" 183
"3481" "Gr2" 175
"3482" "Gr2" 179
"3483" "Gr2" 177
"3484" "Gr2" 176
"3485" "Gr2" 175
"3486" "Gr2" 176
"3487" "Gr2" 177
"3488" "Gr2" 173
"3489" "Gr2" 180
"3490" "Gr2" 175
"3491" "Gr2" 179
"3492" "Gr2" 175
"3493" "Gr2" 175
"3494" "Gr2" 181
"3495" "Gr2" 173
"3496" "Gr2" 173
"3497" "Gr2" 178
"3498" "Gr2" 172
"3499" "Gr2" 180
"3500" "Gr2" 175
"3501" "Gr2" 175
"3502" "Gr2" 175
"3503" "Gr2" 178
"3504" "Gr2" 174
"3505" "Gr2" 174
"3506" "Gr2" 173
"3507" "Gr2" 175
"3508" "Gr2" 175
"3509" "Gr2" 174
"3510" "Gr2" 182
"3511" "Gr2" 184
"3512" "Gr2" 172
"3513" "Gr2" 174
"3514" "Gr2" 179
"3515" "Gr2" 176
"3516" "Gr2" 180
"3517" "Gr2" 174
"3518" "Gr2" 182
"3519" "Gr2" 179
"3520" "Gr2" 184
"3521" "Gr2" 180
"3522" "Gr2" 181
"3523" "Gr2" 176
"3524" "Gr2" 175
"3525" "Gr2" 178
"3526" "Gr2" 184
"3527" "Gr2" 171
"3528" "Gr2" 172
"3529" "Gr2" 183
"3530" "Gr2" 175
"3531" "Gr2" 180
"3532" "Gr2" 184
"3533" "Gr2" 173
"3534" "Gr2" 179
"3535" "Gr2" 182
"3536" "Gr2" 179
"3537" "Gr2" 179
"3538" "Gr2" 182
"3539" "Gr2" 175
"3540" "Gr2" 179
"3541" "Gr2" 180
"3542" "Gr2" 178
"3543" "Gr2" 176
"3544" "Gr2" 178
"3545" "Gr2" 180
"3546" "Gr2" 180
"3547" "Gr2" 175
"3548" "Gr2" 178
"3549" "Gr2" 176
"3550" "Gr2" 179
"3551" "Gr2" 176
"3552" "Gr2" 180
"3553" "Gr2" 185
"3554" "Gr2" 182
"3555" "Gr2" 177
"3556" "Gr2" 171
"3557" "Gr2" 184
"3558" "Gr2" 174
"3559" "Gr2" 186
"3560" "Gr2" 178
"3561" "Gr2" 179
"3562" "Gr2" 175
"3563" "Gr2" 183
"3564" "Gr2" 183
"3565" "Gr2" 176
"3566" "Gr2" 180
"3567" "Gr2" 179
"3568" "Gr2" 176
"3569" "Gr2" 182
"3570" "Gr2" 176
"3571" "Gr2" 179
"3572" "Gr2" 178
"3573" "Gr2" 180
"3574" "Gr2" 181
"3575" "Gr2" 183
"3576" "Gr2" 179
"3577" "Gr2" 179
"3578" "Gr2" 174
"3579" "Gr2" 184
"3580" "Gr2" 173
"3581" "Gr2" 169
"3582" "Gr2" 177
"3583" "Gr2" 182
"3584" "Gr2" 188
"3585" "Gr2" 172
"3586" "Gr2" 180
"3587" "Gr2" 183
"3588" "Gr2" 181
"3589" "Gr2" 182
"3590" "Gr2" 179
"3591" "Gr2" 176
"3592" "Gr2" 181
"3593" "Gr2" 178
"3594" "Gr2" 180
"3595" "Gr2" 179
"3596" "Gr2" 184
"3597" "Gr2" 178
"3598" "Gr2" 173
"3599" "Gr2" 174
"3600" "Gr2" 174
"3601" "Gr2" 179
"3602" "Gr2" 178
"3603" "Gr2" 180
"3604" "Gr2" 177
"3605" "Gr2" 178
"3606" "Gr2" 176
"3607" "Gr2" 175
"3608" "Gr2" 182
"3609" "Gr2" 179
"3610" "Gr2" 181
"3611" "Gr2" 176
"3612" "Gr2" 182
"3613" "Gr2" 186
"3614" "Gr2" 178
"3615" "Gr2" 175
"3616" "Gr2" 176
"3617" "Gr2" 172
"3618" "Gr2" 182
"3619" "Gr2" 186
"3620" "Gr2" 179
"3621" "Gr2" 179
"3622" "Gr2" 183
"3623" "Gr2" 183
"3624" "Gr2" 179
"3625" "Gr2" 172
"3626" "Gr2" 181
"3627" "Gr2" 181
"3628" "Gr2" 173
"3629" "Gr2" 182
"3630" "Gr2" 181
"3631" "Gr2" 184
"3632" "Gr2" 179
"3633" "Gr2" 175
"3634" "Gr2" 179
"3635" "Gr2" 183
"3636" "Gr2" 173
"3637" "Gr2" 175
"3638" "Gr2" 181
"3639" "Gr2" 169
"3640" "Gr2" 172
"3641" "Gr2" 178
"3642" "Gr2" 171
"3643" "Gr2" 174
"3644" "Gr2" 176
"3645" "Gr2" 189
"3646" "Gr2" 180
"3647" "Gr2" 178
"3648" "Gr2" 179
"3649" "Gr2" 179
"3650" "Gr2" 174
"3651" "Gr2" 180
"3652" "Gr2" 181
"3653" "Gr2" 182
"3654" "Gr2" 176
"3655" "Gr2" 172
"3656" "Gr2" 177
"3657" "Gr2" 178
"3658" "Gr2" 178
"3659" "Gr2" 179
"3660" "Gr2" 176
"3661" "Gr2" 174
"3662" "Gr2" 177
"3663" "Gr2" 182
"3664" "Gr2" 180
"3665" "Gr2" 184
"3666" "Gr2" 180
"3667" "Gr2" 184
"3668" "Gr2" 172
"3669" "Gr2" 173
"3670" "Gr2" 174
"3671" "Gr2" 185
"3672" "Gr2" 176
"3673" "Gr2" 175
"3674" "Gr2" 189
"3675" "Gr2" 173
"3676" "Gr2" 177
"3677" "Gr2" 172
"3678" "Gr2" 177
"3679" "Gr2" 179
"3680" "Gr2" 175
"3681" "Gr2" 181
"3682" "Gr2" 177
"3683" "Gr2" 172
"3684" "Gr2" 174
"3685" "Gr2" 182
"3686" "Gr2" 178
"3687" "Gr2" 173
"3688" "Gr2" 181
"3689" "Gr2" 184
"3690" "Gr2" 174
"3691" "Gr2" 173
"3692" "Gr2" 179
"3693" "Gr2" 184
"3694" "Gr2" 179
"3695" "Gr2" 178
"3696" "Gr2" 177
"3697" "Gr2" 178
"3698" "Gr2" 181
"3699" "Gr2" 176
"3700" "Gr2" 175
"3701" "Gr2" 181
"3702" "Gr2" 180
"3703" "Gr2" 177
"3704" "Gr2" 180
"3705" "Gr2" 175
"3706" "Gr2" 180
"3707" "Gr2" 181
"3708" "Gr2" 173
"3709" "Gr2" 180
"3710" "Gr2" 176
"3711" "Gr2" 175
"3712" "Gr2" 180
"3713" "Gr2" 173
"3714" "Gr2" 176
"3715" "Gr2" 180
"3716" "Gr2" 180
"3717" "Gr2" 175
"3718" "Gr2" 179
"3719" "Gr2" 173
"3720" "Gr2" 176
"3721" "Gr2" 178
"3722" "Gr2" 179
"3723" "Gr2" 186
"3724" "Gr2" 176
"3725" "Gr2" 182
"3726" "Gr2" 183
"3727" "Gr2" 177
"3728" "Gr2" 177
"3729" "Gr2" 178
"3730" "Gr2" 177
"3731" "Gr2" 179
"3732" "Gr2" 176
"3733" "Gr2" 182
"3734" "Gr2" 173
"3735" "Gr2" 175
"3736" "Gr2" 182
"3737" "Gr2" 177
"3738" "Gr2" 169
"3739" "Gr2" 175
"3740" "Gr2" 180
"3741" "Gr2" 173
"3742" "Gr2" 182
"3743" "Gr2" 181
"3744" "Gr2" 174
"3745" "Gr2" 176
"3746" "Gr2" 181
"3747" "Gr2" 172
"3748" "Gr2" 184
"3749" "Gr2" 175
"3750" "Gr2" 177
"3751" "Gr2" 180
"3752" "Gr2" 180
"3753" "Gr2" 182
"3754" "Gr2" 181
"3755" "Gr2" 178
"3756" "Gr2" 169
"3757" "Gr2" 179
"3758" "Gr2" 177
"3759" "Gr2" 176
"3760" "Gr2" 181
"3761" "Gr2" 177
"3762" "Gr2" 178
"3763" "Gr2" 180
"3764" "Gr2" 173
"3765" "Gr2" 179
"3766" "Gr2" 174
"3767" "Gr2" 173
"3768" "Gr2" 174
"3769" "Gr2" 172
"3770" "Gr2" 171
"3771" "Gr2" 176
"3772" "Gr2" 181
"3773" "Gr2" 176
"3774" "Gr2" 176
"3775" "Gr2" 180
"3776" "Gr2" 175
"3777" "Gr2" 179
"3778" "Gr2" 177
"3779" "Gr2" 177
"3780" "Gr2" 180
"3781" "Gr2" 182
"3782" "Gr2" 183
"3783" "Gr2" 174
"3784" "Gr2" 183
"3785" "Gr2" 176
"3786" "Gr2" 176
"3787" "Gr2" 180
"3788" "Gr2" 173
"3789" "Gr2" 179
"3790" "Gr2" 172
"3791" "Gr2" 170
"3792" "Gr2" 177
"3793" "Gr2" 179
"3794" "Gr2" 179
"3795" "Gr2" 171
"3796" "Gr2" 175
"3797" "Gr2" 179
"3798" "Gr2" 181
"3799" "Gr2" 177
"3800" "Gr2" 178
"3801" "Gr2" 173
"3802" "Gr2" 183
"3803" "Gr2" 179
"3804" "Gr2" 180
"3805" "Gr2" 181
"3806" "Gr2" 174
"3807" "Gr2" 173
"3808" "Gr2" 181
"3809" "Gr2" 174
"3810" "Gr2" 179
"3811" "Gr2" 183
"3812" "Gr2" 179
"3813" "Gr2" 178
"3814" "Gr2" 174
"3815" "Gr2" 182
"3816" "Gr2" 178
"3817" "Gr2" 183
"3818" "Gr2" 180
"3819" "Gr2" 170
"3820" "Gr2" 173
"3821" "Gr2" 177
"3822" "Gr2" 177
"3823" "Gr2" 170
"3824" "Gr2" 175
"3825" "Gr2" 174
"3826" "Gr2" 175
"3827" "Gr2" 183
"3828" "Gr2" 170
"3829" "Gr2" 180
"3830" "Gr2" 180
"3831" "Gr2" 172
"3832" "Gr2" 167
"3833" "Gr2" 180
"3834" "Gr2" 180
"3835" "Gr2" 177
"3836" "Gr2" 184
"3837" "Gr2" 173
"3838" "Gr2" 174
"3839" "Gr2" 176
"3840" "Gr2" 181
"3841" "Gr2" 177
"3842" "Gr2" 177
"3843" "Gr2" 178
"3844" "Gr2" 175
"3845" "Gr2" 181
"3846" "Gr2" 171
"3847" "Gr2" 178
"3848" "Gr2" 178
"3849" "Gr2" 179
"3850" "Gr2" 178
"3851" "Gr2" 175
"3852" "Gr2" 178
"3853" "Gr2" 175
"3854" "Gr2" 174
"3855" "Gr2" 178
"3856" "Gr2" 176
"3857" "Gr2" 176
"3858" "Gr2" 175
"3859" "Gr2" 183
"3860" "Gr2" 181
"3861" "Gr2" 182
"3862" "Gr2" 181
"3863" "Gr2" 178
"3864" "Gr2" 176
"3865" "Gr2" 181
"3866" "Gr2" 177
"3867" "Gr2" 174
"3868" "Gr2" 175
"3869" "Gr2" 179
"3870" "Gr2" 179
"3871" "Gr2" 179
"3872" "Gr2" 181
"3873" "Gr2" 177
"3874" "Gr2" 182
"3875" "Gr2" 176
"3876" "Gr2" 179
"3877" "Gr2" 176
"3878" "Gr2" 177
"3879" "Gr2" 175
"3880" "Gr2" 183
"3881" "Gr2" 179
"3882" "Gr2" 182
"3883" "Gr2" 183
"3884" "Gr2" 177
"3885" "Gr2" 173
"3886" "Gr2" 178
"3887" "Gr2" 177
"3888" "Gr2" 181
"3889" "Gr2" 182
"3890" "Gr2" 175
"3891" "Gr2" 177
"3892" "Gr2" 178
"3893" "Gr2" 178
"3894" "Gr2" 180
"3895" "Gr2" 178
"3896" "Gr2" 168
"3897" "Gr2" 175
"3898" "Gr2" 179
"3899" "Gr2" 176
"3900" "Gr2" 176
"3901" "Gr2" 170
"3902" "Gr2" 180
"3903" "Gr2" 177
"3904" "Gr2" 179
"3905" "Gr2" 177
"3906" "Gr2" 178
"3907" "Gr2" 182
"3908" "Gr2" 174
"3909" "Gr2" 177
"3910" "Gr2" 175
"3911" "Gr2" 181
"3912" "Gr2" 184
"3913" "Gr2" 180
"3914" "Gr2" 180
"3915" "Gr2" 174
"3916" "Gr2" 178
"3917" "Gr2" 180
"3918" "Gr2" 178
"3919" "Gr2" 179
"3920" "Gr2" 182
"3921" "Gr2" 180
"3922" "Gr2" 184
"3923" "Gr2" 181
"3924" "Gr2" 172
"3925" "Gr2" 179
"3926" "Gr2" 177
"3927" "Gr2" 174
"3928" "Gr2" 172
"3929" "Gr2" 180
"3930" "Gr2" 169
"3931" "Gr2" 183
"3932" "Gr2" 177
"3933" "Gr2" 183
"3934" "Gr2" 178
"3935" "Gr2" 174
"3936" "Gr2" 178
"3937" "Gr2" 175
"3938" "Gr2" 180
"3939" "Gr2" 176
"3940" "Gr2" 183
"3941" "Gr2" 172
"3942" "Gr2" 175
"3943" "Gr2" 174
"3944" "Gr2" 176
"3945" "Gr2" 182
"3946" "Gr2" 183
"3947" "Gr2" 176
"3948" "Gr2" 181
"3949" "Gr2" 185
"3950" "Gr2" 180
"3951" "Gr2" 185
"3952" "Gr2" 176
"3953" "Gr2" 179
"3954" "Gr2" 183
"3955" "Gr2" 179
"3956" "Gr2" 175
"3957" "Gr2" 182
"3958" "Gr2" 180
"3959" "Gr2" 175
"3960" "Gr2" 177
"3961" "Gr2" 175
"3962" "Gr2" 176
"3963" "Gr2" 177
"3964" "Gr2" 179
"3965" "Gr2" 176
"3966" "Gr2" 179
"3967" "Gr2" 175
"3968" "Gr2" 177
"3969" "Gr2" 178
"3970" "Gr2" 178
"3971" "Gr2" 181
"3972" "Gr2" 182
"3973" "Gr2" 180
"3974" "Gr2" 179
"3975" "Gr2" 178
"3976" "Gr2" 174
"3977" "Gr2" 176
"3978" "Gr2" 184
"3979" "Gr2" 174
"3980" "Gr2" 173
"3981" "Gr2" 178
"3982" "Gr2" 174
"3983" "Gr2" 174
"3984" "Gr2" 183
"3985" "Gr2" 179
"3986" "Gr2" 175
"3987" "Gr2" 180
"3988" "Gr2" 180
"3989" "Gr2" 176
"3990" "Gr2" 186
"3991" "Gr2" 179
"3992" "Gr2" 182
"3993" "Gr2" 174
"3994" "Gr2" 186
"3995" "Gr2" 182
"3996" "Gr2" 180
"3997" "Gr2" 172
"3998" "Gr2" 178
"3999" "Gr2" 177
"4000" "Gr2" 173
"4001" "Gr2" 178
"4002" "Gr2" 177
"4003" "Gr2" 181
"4004" "Gr2" 185
"4005" "Gr2" 175
"4006" "Gr2" 180
"4007" "Gr2" 179
"4008" "Gr2" 178
"4009" "Gr2" 176
"4010" "Gr2" 170
"4011" "Gr2" 183
"4012" "Gr2" 182
"4013" "Gr2" 174
"4014" "Gr2" 184
"4015" "Gr2" 173
"4016" "Gr2" 180
"4017" "Gr2" 178
"4018" "Gr2" 174
"4019" "Gr2" 174
"4020" "Gr2" 178
"4021" "Gr2" 182
"4022" "Gr2" 180
"4023" "Gr2" 177
"4024" "Gr2" 169
"4025" "Gr2" 184
"4026" "Gr2" 174
"4027" "Gr2" 180
"4028" "Gr2" 175
"4029" "Gr2" 177
"4030" "Gr2" 173
"4031" "Gr2" 178
"4032" "Gr2" 176
"4033" "Gr2" 180
"4034" "Gr2" 175
"4035" "Gr2" 179
"4036" "Gr2" 170
"4037" "Gr2" 169
"4038" "Gr2" 173
"4039" "Gr2" 176
"4040" "Gr2" 174
"4041" "Gr2" 180
"4042" "Gr2" 179
"4043" "Gr2" 174
"4044" "Gr2" 172
"4045" "Gr2" 173
"4046" "Gr2" 175
"4047" "Gr2" 181
"4048" "Gr2" 174
"4049" "Gr2" 179
"4050" "Gr2" 176
"4051" "Gr2" 179
"4052" "Gr2" 186
"4053" "Gr2" 178
"4054" "Gr2" 183
"4055" "Gr2" 183
"4056" "Gr2" 183
"4057" "Gr2" 183
"4058" "Gr2" 185
"4059" "Gr2" 183
"4060" "Gr2" 178
"4061" "Gr2" 181
"4062" "Gr2" 173
"4063" "Gr2" 177
"4064" "Gr2" 181
"4065" "Gr2" 181
"4066" "Gr2" 172
"4067" "Gr2" 181
"4068" "Gr2" 184
"4069" "Gr2" 185
"4070" "Gr2" 176
"4071" "Gr2" 179
"4072" "Gr2" 173
"4073" "Gr2" 177
"4074" "Gr2" 177
"4075" "Gr2" 177
"4076" "Gr2" 180
"4077" "Gr2" 176
"4078" "Gr2" 174
"4079" "Gr2" 180
"4080" "Gr2" 178
"4081" "Gr2" 175
"4082" "Gr2" 181
"4083" "Gr2" 175
"4084" "Gr2" 178
"4085" "Gr2" 171
"4086" "Gr2" 174
"4087" "Gr2" 181
"4088" "Gr2" 180
"4089" "Gr2" 183
"4090" "Gr2" 176
"4091" "Gr2" 181
"4092" "Gr2" 184
"4093" "Gr2" 186
"4094" "Gr2" 173
"4095" "Gr2" 172
"4096" "Gr2" 184
"4097" "Gr2" 174
"4098" "Gr2" 179
"4099" "Gr2" 177
"4100" "Gr2" 181
"4101" "Gr2" 181
"4102" "Gr2" 178
"4103" "Gr2" 179
"4104" "Gr2" 173
"4105" "Gr2" 177
"4106" "Gr2" 180
"4107" "Gr2" 180
"4108" "Gr2" 177
"4109" "Gr2" 181
"4110" "Gr2" 185
"4111" "Gr2" 177
"4112" "Gr2" 180
"4113" "Gr2" 181
"4114" "Gr2" 188
"4115" "Gr2" 182
"4116" "Gr2" 176
"4117" "Gr2" 180
"4118" "Gr2" 179
"4119" "Gr2" 179
"4120" "Gr2" 173
"4121" "Gr2" 171
"4122" "Gr2" 175
"4123" "Gr2" 173
"4124" "Gr2" 186
"4125" "Gr2" 174
"4126" "Gr2" 178
"4127" "Gr2" 181
"4128" "Gr2" 176
"4129" "Gr2" 184
"4130" "Gr2" 175
"4131" "Gr2" 180
"4132" "Gr2" 179
"4133" "Gr2" 177
"4134" "Gr2" 174
"4135" "Gr2" 184
"4136" "Gr2" 173
"4137" "Gr2" 178
"4138" "Gr2" 179
"4139" "Gr2" 178
"4140" "Gr2" 182
"4141" "Gr2" 179
"4142" "Gr2" 179
"4143" "Gr2" 176
"4144" "Gr2" 182
"4145" "Gr2" 174
"4146" "Gr2" 182
"4147" "Gr2" 183
"4148" "Gr2" 174
"4149" "Gr2" 177
"4150" "Gr2" 178
"4151" "Gr2" 185
"4152" "Gr2" 182
"4153" "Gr2" 182
"4154" "Gr2" 173
"4155" "Gr2" 183
"4156" "Gr2" 180
"4157" "Gr2" 183
"4158" "Gr2" 182
"4159" "Gr2" 176
"4160" "Gr2" 180
"4161" "Gr2" 183
"4162" "Gr2" 181
"4163" "Gr2" 181
"4164" "Gr2" 179
"4165" "Gr2" 173
"4166" "Gr2" 175
"4167" "Gr2" 189
"4168" "Gr2" 179
"4169" "Gr2" 183
"4170" "Gr2" 181
"4171" "Gr2" 180
"4172" "Gr2" 186
"4173" "Gr2" 183
"4174" "Gr2" 175
"4175" "Gr2" 182
"4176" "Gr2" 173
"4177" "Gr2" 179
"4178" "Gr2" 180
"4179" "Gr2" 174
"4180" "Gr2" 174
"4181" "Gr2" 182
"4182" "Gr2" 183
"4183" "Gr2" 182
"4184" "Gr2" 182
"4185" "Gr2" 172
"4186" "Gr2" 181
"4187" "Gr2" 187
"4188" "Gr2" 180
"4189" "Gr2" 178
"4190" "Gr2" 180
"4191" "Gr2" 177
"4192" "Gr2" 174
"4193" "Gr2" 180
"4194" "Gr2" 183
"4195" "Gr2" 178
"4196" "Gr2" 177
"4197" "Gr2" 176
"4198" "Gr2" 184
"4199" "Gr2" 180
"4200" "Gr2" 173
"4201" "Gr2" 178
"4202" "Gr2" 170
"4203" "Gr2" 177
"4204" "Gr2" 183
"4205" "Gr2" 171
"4206" "Gr2" 175
"4207" "Gr2" 176
"4208" "Gr2" 179
"4209" "Gr2" 180
"4210" "Gr2" 179
"4211" "Gr2" 176
"4212" "Gr2" 177
"4213" "Gr2" 181
"4214" "Gr2" 183
"4215" "Gr2" 169
"4216" "Gr2" 175
"4217" "Gr2" 183
"4218" "Gr2" 176
"4219" "Gr2" 179
"4220" "Gr2" 179
"4221" "Gr2" 179
"4222" "Gr2" 177
"4223" "Gr2" 174
"4224" "Gr2" 172
"4225" "Gr2" 175
"4226" "Gr2" 182
"4227" "Gr2" 179
"4228" "Gr2" 177
"4229" "Gr2" 176
"4230" "Gr2" 172
"4231" "Gr2" 184
"4232" "Gr2" 179
"4233" "Gr2" 181
"4234" "Gr2" 184
"4235" "Gr2" 177
"4236" "Gr2" 180
"4237" "Gr2" 178
"4238" "Gr2" 178
"4239" "Gr2" 178
"4240" "Gr2" 176
"4241" "Gr2" 169
"4242" "Gr2" 179
"4243" "Gr2" 175
"4244" "Gr2" 184
"4245" "Gr2" 175
"4246" "Gr2" 179
"4247" "Gr2" 181
"4248" "Gr2" 175
"4249" "Gr2" 180
"4250" "Gr2" 182
"4251" "Gr2" 178
"4252" "Gr2" 175
"4253" "Gr2" 176
"4254" "Gr2" 182
"4255" "Gr2" 178
"4256" "Gr2" 171
"4257" "Gr2" 175
"4258" "Gr2" 173
"4259" "Gr2" 181
"4260" "Gr2" 175
"4261" "Gr2" 171
"4262" "Gr2" 174
"4263" "Gr2" 176
"4264" "Gr2" 181
"4265" "Gr2" 180
"4266" "Gr2" 175
"4267" "Gr2" 172
"4268" "Gr2" 173
"4269" "Gr2" 181
"4270" "Gr2" 177
"4271" "Gr2" 181
"4272" "Gr2" 185
"4273" "Gr2" 177
"4274" "Gr2" 177
"4275" "Gr2" 179
"4276" "Gr2" 175
"4277" "Gr2" 178
"4278" "Gr2" 178
"4279" "Gr2" 183
"4280" "Gr2" 177
"4281" "Gr2" 176
"4282" "Gr2" 176
"4283" "Gr2" 180
"4284" "Gr2" 175
"4285" "Gr2" 183
"4286" "Gr2" 176
"4287" "Gr2" 178
"4288" "Gr2" 170
"4289" "Gr2" 175
"4290" "Gr2" 174
"4291" "Gr2" 180
"4292" "Gr2" 180
"4293" "Gr2" 176
"4294" "Gr2" 180
"4295" "Gr2" 182
"4296" "Gr2" 182
"4297" "Gr2" 179
"4298" "Gr2" 172
"4299" "Gr2" 180
"4300" "Gr2" 175
"4301" "Gr2" 170
"4302" "Gr2" 180
"4303" "Gr2" 174
"4304" "Gr2" 180
"4305" "Gr2" 170
"4306" "Gr2" 178
"4307" "Gr2" 179
"4308" "Gr2" 181
"4309" "Gr2" 170
"4310" "Gr2" 184
"4311" "Gr2" 179
"4312" "Gr2" 177
"4313" "Gr2" 177
"4314" "Gr2" 180
"4315" "Gr2" 177
"4316" "Gr2" 186
"4317" "Gr2" 175
"4318" "Gr2" 178
"4319" "Gr2" 181
"4320" "Gr2" 179
"4321" "Gr2" 169
"4322" "Gr2" 183
"4323" "Gr2" 178
"4324" "Gr2" 172
"4325" "Gr2" 175
"4326" "Gr2" 175
"4327" "Gr2" 181
"4328" "Gr2" 172
"4329" "Gr2" 179
"4330" "Gr2" 176
"4331" "Gr2" 182
"4332" "Gr2" 174
"4333" "Gr2" 179
"4334" "Gr2" 175
"4335" "Gr2" 176
"4336" "Gr2" 180
"4337" "Gr2" 180
"4338" "Gr2" 174
"4339" "Gr2" 180
"4340" "Gr2" 177
"4341" "Gr2" 187
"4342" "Gr2" 177
"4343" "Gr2" 177
"4344" "Gr2" 177
"4345" "Gr2" 174
"4346" "Gr2" 181
"4347" "Gr2" 179
"4348" "Gr2" 182
"4349" "Gr2" 179
"4350" "Gr2" 176
"4351" "Gr2" 180
"4352" "Gr2" 178
"4353" "Gr2" 180
"4354" "Gr2" 180
"4355" "Gr2" 181
"4356" "Gr2" 185
"4357" "Gr2" 179
"4358" "Gr2" 179
"4359" "Gr2" 178
"4360" "Gr2" 175
"4361" "Gr2" 179
"4362" "Gr2" 183
"4363" "Gr2" 174
"4364" "Gr2" 178
"4365" "Gr2" 185
"4366" "Gr2" 177
"4367" "Gr2" 182
"4368" "Gr2" 179
"4369" "Gr2" 182
"4370" "Gr2" 186
"4371" "Gr2" 171
"4372" "Gr2" 174
"4373" "Gr2" 172
"4374" "Gr2" 173
"4375" "Gr2" 183
"4376" "Gr2" 172
"4377" "Gr2" 182
"4378" "Gr2" 174
"4379" "Gr2" 176
"4380" "Gr2" 181
